vehID,orderID,tripID,time[s],lon,lat,dist[km],interval[s],speed[km/h],acc[m/s2],ele[m],grade[D],VSP[kW/t],osmid,braking,OpModeID
0.0,0.0,0.0,1477969267.0,104.08078644915582,30.72536846973646,0.01712464,1.0,61.06058,0.12516055,465.7068706475642,-0.022649964,3.1929088,,False,23
0.0,0.0,0.0,1477969268.0,104.08095767291825,30.725323745831137,0.017140074,1.0,61.51116,-0.35815886,466.094809453295,-0.015842082,-4.997647,,True,21
0.0,0.0,0.0,1477969269.0,104.0811296325844,30.72528066145158,0.016574778,1.0,60.22179,-0.65408385,466.3663666173065,-0.011468128,-9.344314,,True,21
0.0,0.0,0.0,1477969270.0,104.0812955324571,30.725237869388582,0.01579387,1.0,57.86709,0.10970827,466.5564566321145,-0.027412822,1.3559066,,False,22
0.0,0.0,0.0,1477969271.0,104.08145249330455,30.725194005420427,0.016230917,1.0,58.262035,1.4368498,466.98951964248016,-0.018674783,23.534348,,False,28
0.0,0.0,0.0,1477969272.0,104.08161330175648,30.725147637275416,0.018236542,1.0,63.434696,2.4833848,467.2926637497361,0.004814424,48.133408,,False,30
0.0,0.0,0.0,1477969273.0,104.08179466090807,30.72509731566938,0.021168442,1.0,72.374886,1.6234053,467.2048646248153,0.0029033415,37.610302,,False,30
0.0,0.0,0.0,1477969274.0,104.08200640317996,30.725042275778925,0.022423284,1.0,78.21914,-0.26563323,467.1434052373707,0.0019186091,-0.5888969,,True,21
0.0,0.0,0.0,1477969275.0,104.0822308782942,30.724984490623875,0.021348063,1.0,77.26286,-2.0017931,467.1003836661595,0.0014106703,-36.77231,,True,0
0.0,0.0,0.0,1477969276.0,104.08244356529846,30.724926617684844,0.018602202,1.0,70.056404,-1.8823608,467.07026856631165,0.01725864,-29.505579,,True,0
0.0,0.0,0.0,1477969277.0,104.0826265013348,30.724870096201816,0.016771026,1.0,63.279907,-0.7524992,466.7491879964181,0.013400667,-7.8819375,,True,21
0.0,0.0,0.0,1477969278.0,104.08278795592324,30.724811492452154,0.016502753,1.0,60.57091,0.4444829,466.5244315974927,0.027705224,14.330343,,False,27
0.0,0.0,0.0,1477969279.0,104.08294275667836,30.724746154472584,0.017460229,1.0,62.17105,0.73689604,466.06710211824486,0.018332794,19.822601,,False,28
0.0,0.0,0.0,1477969280.0,104.08310337749909,30.7246717460397,0.018322444,1.0,64.823875,0.555785,465.7469714827714,0.044946868,20.799635,,False,28
0.0,0.0,0.0,1477969281.0,104.083272877422,30.7245951938895,0.01880061,1.0,66.8247,0.23134905,464.92288003794,0.04660641,16.701424,,False,27
0.0,0.0,0.0,1477969282.0,104.0834519617681,30.72452574049786,0.018892916,1.0,67.657555,-0.5551401,464.046016026558,0.048329927,2.7430217,,True,22
0.0,0.0,0.0,1477969283.0,104.08363864624395,30.724470511358124,0.018000709,1.0,65.65905,-1.6834978,463.1322112185906,0.052154124,-17.081432,,True,0
0.0,0.0,0.0,1477969284.0,104.08382018809854,30.724428164033466,0.01583363,1.0,59.59846,-2.5359979,462.1925478530135,0.04151836,-30.465355,,True,0
0.0,0.0,0.0,1477969285.0,104.08398115496632,30.724395239104524,0.012932274,1.0,50.46887,-1.6193067,461.5347834971094,0.035588533,-15.484312,,True,0
0.0,0.0,0.0,1477969286.0,104.08411257044794,30.724368146700403,0.011705835,1.0,44.639366,0.2506757,461.0743484479766,0.0019054179,5.4830303,,False,23
0.0,0.0,0.0,1477969287.0,104.08423128200872,30.72434277514393,0.012757932,1.0,45.541798,1.979931,461.0520439135836,-0.02228729,25.559216,,False,29
